usuarioId,peliculaId,fechaVisualizacion,completo
151,51,2022-11-24,false
151,52,2022-11-11,true
151,75,2023-12-17,true
151,76,2022-10-02,true
152,152,2022-11-07,true
152,74,2024-04-03,true
152,30,2024-04-16,true
152,19,2023-01-04,true
152,83,2023-06-15,true
152,197,2023-11-27,true
152,106,2023-04-02,true
152,56,2022-03-24,true
152,11,2022-11-18,true
153,25,2024-02-02,true
153,45,2024-05-04,true
153,20,2023-09-03,false
153,96,2022-08-01,true
153,192,2023-06-21,true
153,76,2023-09-18,true
153,131,2022-01-02,true
153,170,2024-10-26,false
153,29,2024-10-16,true
154,134,2022-09-22,true
154,84,2022-10-16,true
154,199,2023-01-02,true
154,189,2022-05-11,true
154,100,2024-12-25,true
154,164,2023-07-31,true
154,103,2022-08-18,true
154,73,2024-07-03,true
154,192,2023-07-23,true
154,80,2024-11-18,true
154,191,2022-02-10,true
154,31,2024-05-14,true
154,153,2022-12-11,true
154,112,2023-02-07,true
154,186,2024-03-22,true
155,12,2024-06-04,true
155,84,2023-05-15,false
155,46,2022-12-30,true
155,70,2023-02-28,false
155,63,2024-10-24,true
155,136,2023-03-16,true
155,61,2024-11-01,true
155,141,2024-04-04,true
155,182,2024-06-07,true
155,1,2022-08-11,true
155,91,2024-11-01,true
155,142,2022-11-09,true
155,177,2023-04-04,true
155,42,2022-05-10,true
155,107,2024-04-11,false
155,158,2024-09-14,true
155,44,2024-05-15,true
155,169,2022-12-09,true
155,145,2024-12-06,true
155,157,2023-05-22,true
155,16,2024-06-29,false
155,180,2022-08-28,true
155,116,2023-12-23,false
155,102,2024-05-08,true
155,137,2023-09-05,true
156,180,2022-12-16,true
156,101,2022-10-11,true
156,97,2024-11-04,true
156,95,2022-11-29,true
156,179,2024-06-10,true
156,103,2023-09-03,false
156,137,2022-02-16,true
156,99,2024-04-23,true
156,196,2023-09-16,true
157,125,2023-07-19,true
157,6,2024-10-29,true
157,144,2023-05-12,true
157,1,2023-02-27,true
157,142,2022-08-07,false
157,153,2023-08-23,true
157,118,2023-08-17,true
157,79,2022-12-08,true
157,176,2022-01-21,true
157,175,2022-12-02,true
157,128,2022-03-22,true
157,66,2022-05-06,true
157,91,2024-12-30,true
157,159,2023-03-30,true
157,147,2023-01-25,false
157,73,2022-03-26,true
157,104,2023-05-01,true
158,191,2022-04-05,true
158,28,2024-04-05,true
158,142,2023-12-30,true
158,89,2024-03-04,true
158,107,2023-01-28,true
158,61,2023-08-26,true
158,4,2024-09-09,false
158,39,2022-02-09,true
158,115,2024-04-28,false
158,95,2022-03-13,true
158,13,2024-05-25,true
158,1,2023-04-18,true
158,55,2022-09-27,true
159,124,2023-12-06,true
159,71,2022-10-08,true
159,171,2023-01-13,false
159,88,2023-01-06,true
159,109,2023-03-18,false
159,144,2023-08-27,true
159,103,2023-09-22,true
159,96,2023-08-14,true
159,43,2023-04-02,true
159,78,2023-04-20,true
159,10,2022-06-17,false
159,97,2023-08-12,true
159,37,2022-12-07,true
159,200,2022-04-26,true
159,33,2023-01-14,false
159,30,2022-05-20,false
159,83,2024-08-25,true
160,163,2023-05-20,true
160,119,2023-10-28,true
160,127,2022-12-15,true
160,41,2022-07-27,true
160,109,2023-11-03,true
160,198,2022-05-17,true
160,70,2024-12-19,false
160,138,2022-04-07,true
160,165,2024-07-06,true
161,164,2024-07-29,true
161,55,2023-02-21,true
161,92,2024-12-30,true
161,198,2023-03-22,true
161,37,2022-05-21,true
161,77,2023-01-09,true
161,113,2024-11-02,true
161,136,2022-05-20,true
161,188,2024-08-31,true
161,191,2024-06-09,true
161,76,2023-01-07,true
161,29,2023-11-01,true
161,119,2023-04-09,true
161,31,2024-11-14,true
161,149,2023-12-31,true
161,180,2023-07-26,false
162,23,2023-06-21,false
162,189,2023-12-01,true
162,123,2022-03-01,true
162,114,2023-11-28,true
162,191,2023-04-25,true
162,97,2022-12-02,true
162,42,2024-04-18,true
162,152,2022-12-15,true
162,102,2024-11-24,true
162,151,2024-07-26,true
162,17,2024-01-30,true
162,80,2023-11-04,true
162,58,2022-09-16,false
162,54,2022-08-16,true
162,35,2022-05-27,true
162,155,2022-06-01,true
162,148,2023-01-20,true
162,66,2024-07-14,false
162,162,2024-08-04,true
162,111,2024-12-19,true
163,26,2022-03-02,true
163,69,2022-08-22,true
163,53,2024-10-03,true
163,109,2022-01-24,false
163,128,2022-02-16,true
163,195,2022-12-08,true
163,41,2022-04-07,true
163,134,2024-05-16,true
163,101,2022-07-03,true
163,27,2022-02-12,true
163,22,2023-10-15,true
163,47,2022-09-06,true
163,186,2022-06-13,true
163,56,2024-12-26,true
163,164,2023-09-22,true
164,32,2023-09-06,true
164,63,2022-05-23,false
164,186,2024-12-23,true
164,110,2022-10-14,false
164,11,2022-06-11,true
164,147,2024-04-01,true
164,16,2022-05-04,true
164,177,2023-10-21,false
164,136,2024-05-31,true
164,84,2024-07-11,true
164,137,2024-03-01,true
164,26,2023-01-16,true
164,129,2022-08-25,true
164,184,2022-03-29,true
164,73,2023-05-07,true
164,35,2022-11-21,true
165,2,2024-08-03,false
165,88,2023-10-25,true
165,64,2023-09-06,true
165,76,2022-09-12,true
165,46,2022-01-03,true
165,134,2022-01-17,true
165,22,2024-05-14,true
165,97,2022-07-29,true
165,66,2024-07-17,true
165,18,2023-04-16,true
165,181,2022-02-14,true
165,175,2024-05-06,true
165,106,2022-01-08,true
165,20,2023-07-24,false
165,9,2024-11-08,true
165,27,2023-12-20,true
165,160,2023-11-05,true
165,179,2022-10-06,true
166,6,2022-03-13,true
166,165,2024-10-28,true
166,109,2024-11-04,true
166,142,2024-01-06,false
166,144,2023-04-01,true
166,31,2024-08-30,true
166,28,2022-07-13,true
166,194,2022-08-19,false
166,99,2023-12-16,true
166,70,2024-05-08,false
166,199,2023-01-17,true
167,43,2024-08-03,true
167,11,2022-05-16,true
167,68,2024-10-10,true
167,18,2023-07-12,true
167,168,2024-01-31,false
167,44,2023-05-07,true
167,60,2024-09-15,true
167,22,2022-10-23,true
167,157,2022-02-27,true
167,9,2024-08-30,true
167,186,2024-04-13,true
167,92,2024-10-12,true
167,116,2023-01-15,true
168,108,2024-12-12,true
168,26,2022-04-13,true
168,28,2024-07-07,true
168,137,2022-03-13,true
168,160,2024-03-11,false
168,14,2024-04-28,true
168,10,2023-02-07,true
168,50,2022-01-21,true
168,79,2022-03-03,true
168,98,2023-11-15,false
169,4,2024-03-09,true
169,7,2023-06-04,true
169,119,2023-07-27,true
169,56,2024-10-12,true
169,158,2024-08-28,true
169,198,2023-05-17,true
169,23,2022-10-24,true
169,49,2023-08-24,false
169,9,2022-09-27,true
169,168,2022-02-01,true
169,116,2023-07-07,true
169,44,2023-07-11,true
169,42,2024-08-29,false
169,24,2024-02-09,true
169,28,2024-05-11,true
169,53,2023-04-06,false
169,139,2024-08-21,true
169,98,2023-09-07,true
169,145,2023-07-08,false
169,11,2024-01-06,true
169,131,2022-03-17,true
169,121,2023-10-17,false
169,20,2022-07-06,true
170,188,2024-02-16,false
170,156,2022-01-20,true
170,138,2023-06-15,true
170,106,2024-06-16,true
170,66,2022-08-13,true
170,123,2022-09-25,true
170,143,2024-04-06,true
170,110,2024-12-19,false
170,132,2023-02-17,true
170,173,2022-09-19,true
170,108,2023-04-17,true
170,33,2023-07-08,true
170,55,2024-10-29,true
170,119,2024-04-20,true
171,44,2024-10-03,true
171,17,2022-01-30,true
171,43,2023-03-23,true
171,52,2024-11-28,true
171,191,2024-04-05,true
172,1,2022-07-04,true
172,133,2022-02-17,true
172,134,2022-07-09,true
172,147,2022-11-08,true
172,197,2023-02-17,false
173,173,2022-03-25,true
173,137,2024-11-20,true
173,198,2022-09-01,false
173,148,2023-05-16,false
173,187,2022-06-18,false
173,118,2024-12-07,false
173,190,2023-10-14,true
173,184,2023-06-15,true
173,159,2023-09-25,true
173,12,2022-01-25,true
173,100,2023-07-23,true
173,3,2024-02-08,false
173,139,2023-05-28,true
173,87,2023-07-14,false
173,77,2024-06-03,true
173,140,2022-07-15,true
173,22,2022-10-13,true
173,141,2024-11-04,true
173,109,2024-11-17,true
173,123,2023-08-15,false
173,67,2022-11-02,false
173,194,2024-03-11,true
173,63,2022-05-24,true
174,59,2023-11-11,true
174,92,2022-05-23,true
174,164,2023-11-02,true
174,50,2022-08-23,false
174,106,2022-05-05,true
174,80,2023-06-26,true
174,41,2022-09-19,true
174,57,2022-06-27,true
174,89,2022-12-26,true
174,117,2024-05-24,true
174,5,2023-06-26,false
174,3,2024-02-06,true
174,76,2024-06-10,true
174,23,2023-10-02,true
174,159,2022-12-30,false
174,25,2024-06-19,true
174,198,2024-02-24,true
174,144,2022-06-30,true
174,36,2023-02-24,false
175,126,2022-07-27,true
175,39,2023-01-11,true
175,67,2024-11-09,true
175,61,2023-12-21,false
175,90,2024-03-30,false
175,143,2022-09-24,true
175,108,2024-06-24,false
175,22,2024-04-17,false
175,105,2024-06-24,true
175,137,2023-08-24,true
175,44,2022-11-23,true
175,42,2022-01-31,true
175,82,2022-08-11,true
175,194,2024-09-16,false
176,33,2024-02-14,true
176,61,2022-11-05,true
176,81,2024-06-05,true
176,70,2022-12-02,true
176,54,2022-02-05,false
176,79,2023-07-21,true
176,14,2022-09-11,true
176,186,2024-10-06,true
176,108,2024-12-23,true
177,79,2023-07-22,true
177,58,2024-04-09,true
177,87,2022-02-07,true
177,174,2022-03-31,true
177,151,2023-09-29,true
177,74,2022-06-18,true
177,129,2022-08-31,true
177,46,2024-12-17,true
177,186,2023-05-06,true
177,17,2024-02-28,true
177,136,2022-05-08,false
177,133,2023-02-17,true
178,155,2024-03-05,false
178,13,2022-11-15,true
178,21,2022-04-15,true
178,23,2023-08-07,true
178,71,2023-11-05,false
178,9,2022-01-20,true
178,4,2023-11-29,true
178,54,2022-02-16,true
178,77,2024-06-27,true
178,122,2024-08-16,true
178,30,2024-08-16,true
178,62,2022-02-26,true
178,28,2024-08-20,false
178,177,2022-11-13,true
178,128,2024-02-26,true
178,26,2023-02-10,true
178,151,2022-03-24,true
178,120,2022-01-15,true
178,167,2024-01-21,true
178,143,2022-03-06,true
178,107,2023-02-02,true
178,12,2023-01-17,true
178,27,2024-03-11,true
178,162,2024-02-27,true
179,91,2022-07-03,true
179,117,2024-04-12,false
179,67,2022-10-25,true
179,102,2023-03-22,true
179,171,2023-06-13,false
179,121,2022-11-17,true
179,6,2023-03-31,true
179,100,2024-10-27,true
179,114,2022-08-08,true
179,175,2022-02-01,true
179,191,2022-07-26,true
179,92,2024-01-17,true
179,17,2024-03-05,true
179,112,2023-04-19,true
179,159,2023-11-07,true
179,177,2022-01-07,true
179,31,2023-07-20,false
179,63,2024-05-11,true
179,148,2024-10-01,true
179,94,2024-05-19,false
179,179,2022-09-08,true
179,37,2023-10-20,true
180,36,2022-10-02,true
180,140,2024-10-16,true
180,198,2022-11-13,true
180,20,2022-04-04,true
180,115,2024-08-03,true
180,127,2022-02-08,true
180,85,2024-06-10,true
180,26,2024-01-28,true
181,37,2024-12-24,false
181,10,2023-04-16,true
181,92,2023-03-20,true
181,17,2024-12-21,true
181,114,2023-08-31,true
181,27,2024-10-27,true
181,7,2023-01-06,true
181,118,2023-11-12,true
181,53,2024-12-17,true
181,16,2023-01-16,true
181,129,2022-04-04,true
181,119,2022-01-22,true
181,32,2023-02-28,true
181,93,2023-02-27,false
181,99,2023-03-03,true
181,68,2024-04-01,true
181,194,2022-09-14,true
181,167,2024-08-31,true
181,124,2023-06-24,true
182,152,2022-10-24,true
182,174,2023-11-02,true
182,60,2022-01-19,true
182,46,2024-04-22,true
182,15,2024-10-21,true
182,178,2023-12-07,true
182,86,2022-02-26,true
182,200,2023-06-16,true
182,95,2024-04-04,true
182,61,2023-01-05,true
182,67,2024-09-14,true
182,2,2024-08-09,true
182,89,2024-05-22,true
182,7,2022-08-07,true
182,176,2022-11-19,true
182,135,2023-08-15,true
182,155,2023-04-22,true
183,149,2022-06-08,true
183,3,2024-07-11,true
183,54,2022-02-09,false
183,150,2022-06-14,true
183,46,2023-12-03,true
183,48,2023-08-20,true
183,8,2024-07-28,true
183,47,2024-02-11,true
183,192,2024-06-21,true
183,106,2024-06-06,false
183,146,2022-01-11,true
183,141,2022-03-08,true
183,4,2023-10-28,true
183,25,2023-10-28,true
183,69,2023-04-06,true
183,174,2024-10-07,true
183,102,2022-11-24,false
183,127,2022-08-30,true
184,198,2022-12-07,true
184,145,2024-09-28,true
184,110,2024-02-05,true
184,16,2024-11-01,false
184,33,2024-06-09,true
184,111,2024-01-15,true
184,184,2022-02-14,true
184,108,2022-12-18,true
184,116,2024-01-31,true
184,102,2023-05-03,true
184,166,2022-03-12,true
184,85,2023-12-15,false
184,44,2023-05-22,true
184,117,2023-05-17,true
185,85,2023-01-30,false
185,89,2023-08-27,true
185,16,2024-05-23,true
185,30,2022-02-24,true
185,159,2023-04-18,true
185,187,2023-07-06,true
185,58,2022-04-28,true
185,87,2024-03-15,true
185,73,2022-10-02,false
185,200,2022-08-30,true
185,184,2024-04-02,true
185,175,2024-02-01,true
185,9,2024-02-26,true
185,194,2023-07-04,true
185,104,2023-12-02,true
185,149,2022-09-29,true
185,130,2022-07-24,true
185,142,2022-09-20,false
185,144,2023-07-16,true
185,192,2024-03-27,true
185,178,2022-02-22,false
185,54,2024-05-21,true
185,160,2023-04-14,true
185,50,2024-12-27,false
185,63,2023-10-08,false
186,16,2023-07-09,true
186,49,2022-07-25,true
186,43,2022-04-12,true
186,181,2024-08-02,true
186,28,2022-09-17,true
186,17,2022-09-26,true
186,91,2023-04-29,true
186,177,2022-08-13,true
186,59,2022-01-16,true
186,85,2022-03-26,true
186,3,2023-02-11,false
186,82,2023-04-26,true
186,25,2024-05-30,true
187,43,2023-08-17,false
187,88,2023-07-18,true
187,120,2024-01-06,true
187,184,2022-12-18,false
187,139,2023-10-19,true
187,171,2024-09-05,true
188,190,2022-09-14,true
188,131,2024-01-13,true
188,69,2024-02-04,true
188,102,2022-11-22,true
188,124,2022-01-18,true
189,104,2022-01-24,true
189,44,2024-03-18,true
189,194,2022-10-03,true
189,77,2022-04-18,false
189,115,2024-01-10,true
189,45,2023-08-07,true
189,142,2022-06-03,true
189,106,2023-03-26,true
189,49,2022-12-30,true
189,151,2022-07-11,true
189,65,2022-01-12,true
189,47,2024-12-19,true
189,166,2023-10-19,true
189,4,2022-04-23,true
189,24,2024-03-11,true
189,199,2023-12-26,true
189,42,2024-08-06,true
189,63,2024-06-29,true
189,71,2022-08-16,true
189,23,2023-02-10,true
189,74,2023-06-15,true
189,146,2023-09-06,true
189,147,2024-03-07,true
189,195,2023-08-13,true
189,153,2024-07-30,true
190,93,2024-11-13,true
190,123,2024-10-09,true
190,108,2023-09-06,true
190,193,2023-08-11,true
190,9,2023-07-02,true
190,109,2023-07-05,true
190,178,2023-02-07,true
190,54,2024-07-07,true
190,65,2022-12-05,true
190,155,2024-01-28,true
190,75,2024-05-06,true
190,47,2022-12-21,true
190,160,2022-05-10,true
190,12,2022-01-07,true
190,72,2023-10-03,true
190,110,2022-12-24,true
190,18,2023-04-26,true
190,122,2022-03-08,true
190,84,2022-06-09,true
190,88,2024-09-27,true
190,26,2023-08-25,true
191,71,2024-05-01,true
191,55,2022-09-27,true
191,118,2024-04-07,true
191,14,2022-05-18,true
191,102,2024-11-29,true
191,187,2022-03-10,false
191,97,2022-11-02,true
191,22,2022-12-08,true
191,139,2023-09-23,true
191,193,2024-02-28,true
191,116,2024-01-15,true
191,167,2022-03-10,true
191,90,2024-06-28,true
192,55,2022-10-05,true
192,7,2024-08-31,false
192,102,2023-07-30,true
192,124,2024-07-14,true
192,166,2023-03-23,true
192,113,2022-04-06,true
192,171,2024-04-29,true
192,6,2024-11-20,true
192,104,2024-10-28,true
192,121,2022-02-19,true
192,180,2022-02-14,true
192,31,2022-10-10,true
193,68,2022-06-09,true
193,166,2022-03-02,true
193,144,2022-05-23,true
193,109,2024-08-29,true
193,196,2022-12-30,true
193,180,2022-06-14,true
194,126,2023-04-23,true
194,31,2024-12-29,true
194,144,2023-06-22,true
194,40,2022-03-03,true
194,108,2023-04-26,false
194,180,2022-06-28,true
194,83,2023-09-12,true
194,197,2022-08-20,true
194,53,2024-05-07,true
194,198,2023-01-03,true
195,49,2022-06-04,true
195,1,2024-08-23,true
195,95,2024-03-02,true
195,67,2023-07-10,true
195,156,2024-12-16,true
195,136,2022-04-17,true
195,42,2022-10-18,false
195,70,2024-11-12,true
195,60,2022-04-05,true
195,144,2022-11-16,true
195,132,2022-04-09,true
195,191,2022-03-06,true
195,199,2022-05-15,true
195,72,2022-12-06,true
195,169,2023-08-30,true
195,63,2023-10-31,true
195,14,2024-07-26,true
195,179,2023-11-26,false
195,38,2023-01-12,true
196,20,2022-08-19,true
196,108,2024-02-28,false
196,139,2022-12-18,true
196,1,2022-02-01,true
196,109,2023-05-07,true
196,152,2024-05-12,true
196,176,2023-06-26,true
197,162,2022-10-20,true
197,167,2023-03-17,true
197,48,2022-11-16,false
197,165,2024-07-28,true
197,65,2023-06-30,true
197,86,2023-05-27,true
197,134,2022-01-02,true
197,175,2023-05-12,true
197,125,2022-03-28,true
197,2,2023-06-08,true
197,21,2024-06-19,true
197,46,2023-07-25,true
197,3,2024-03-30,true
197,189,2022-10-28,true
197,192,2024-07-14,false
197,76,2023-05-25,true
197,170,2024-04-21,true
198,110,2022-05-31,true
198,10,2024-09-19,false
198,98,2022-12-23,true
198,104,2023-01-16,true
198,119,2024-04-21,true
198,155,2024-05-03,true
198,199,2024-04-15,true
198,160,2024-02-12,true
198,136,2022-11-13,true
198,105,2023-05-23,true
198,73,2024-09-04,false
198,150,2024-03-29,true
199,157,2024-12-17,true
199,48,2022-06-23,true
199,96,2022-03-02,true
199,200,2022-04-12,true
199,112,2024-03-27,true
199,4,2023-09-17,true
199,78,2023-08-06,true
199,32,2023-09-08,true
199,64,2024-10-12,true
199,66,2024-08-20,true
199,135,2024-06-09,true
199,45,2024-02-25,true
199,13,2022-10-05,true
199,134,2022-11-06,true
199,65,2023-04-21,true
199,156,2024-05-23,true
199,25,2022-07-29,true
199,84,2024-03-31,true
199,52,2022-03-11,true
200,137,2023-11-14,false
200,34,2022-11-10,true
200,2,2022-01-14,true
200,22,2023-09-22,true
200,122,2023-10-14,true
200,169,2024-09-14,true
200,94,2022-07-18,true
200,63,2023-02-07,true
200,161,2022-05-08,true
200,1,2023-01-03,false
200,115,2022-10-28,true
200,158,2022-05-26,true
200,105,2023-03-07,true
200,26,2023-08-25,false
200,135,2023-09-28,true
200,111,2022-01-01,true
200,147,2024-06-28,true
201,81,2024-08-23,true
201,17,2024-01-02,true
201,2,2023-12-12,true
201,178,2023-06-08,true
201,121,2023-12-27,true
201,106,2022-06-11,true
201,83,2023-10-20,false
201,20,2024-07-14,true
201,200,2024-03-14,true
201,194,2024-03-26,true
201,156,2022-01-06,true
201,19,2022-01-26,true
202,139,2022-11-03,true
202,71,2022-02-19,true
202,5,2022-11-25,true
202,195,2022-03-23,true
202,64,2024-03-28,true
202,155,2024-06-29,true
202,183,2023-10-21,true
202,140,2024-02-22,true
203,53,2023-09-07,true
203,185,2022-04-20,true
203,61,2024-09-25,true
203,88,2024-09-16,false
203,107,2022-03-29,true
203,34,2022-07-09,true
203,52,2023-08-01,false
203,15,2022-06-11,true
203,49,2024-03-09,true
203,155,2023-07-19,true
203,120,2022-11-30,true
204,153,2022-11-22,true
204,168,2024-08-21,true
204,104,2024-01-15,true
204,9,2024-12-25,true
204,76,2023-02-07,true
204,117,2023-08-16,true
204,176,2023-11-26,true
204,173,2024-09-22,true
205,105,2024-01-15,true
205,47,2022-05-31,true
205,64,2024-02-05,true
205,84,2022-01-13,true
205,180,2022-04-10,true
205,195,2024-03-16,true
205,148,2024-06-07,true
205,97,2024-12-23,false
205,1,2022-06-29,true
206,140,2024-07-31,true
206,151,2024-01-21,true
206,31,2024-03-14,true
206,3,2024-05-31,true
206,56,2024-08-07,true
206,199,2024-10-06,false
206,12,2023-10-21,true
206,152,2022-10-08,true
206,198,2023-07-31,true
206,43,2023-04-07,true
206,16,2022-09-05,true
206,61,2023-12-19,true
206,164,2023-11-08,true
206,8,2024-01-30,true
206,37,2022-04-18,true
206,94,2023-04-26,false
206,35,2024-04-16,true
206,6,2023-09-27,true
206,156,2023-08-30,true
206,68,2024-04-11,true
206,87,2024-01-20,true
206,41,2023-02-12,true
206,177,2022-07-04,true
206,52,2023-10-10,true
207,16,2023-10-18,true
207,96,2024-08-15,true
207,34,2022-09-10,true
207,46,2024-12-10,true
207,66,2023-09-08,true
207,78,2024-05-29,true
207,20,2023-04-27,true
207,54,2024-10-10,true
207,63,2024-03-21,true
207,152,2022-04-11,true
207,84,2024-09-06,true
207,79,2022-07-01,true
207,114,2022-07-25,true
207,146,2024-01-08,true
207,68,2022-10-22,true
207,15,2023-03-12,true
207,182,2024-04-09,true
207,97,2022-10-01,true
207,186,2024-03-19,false
207,94,2024-07-31,true
207,55,2023-01-18,true
207,25,2022-11-23,true
207,175,2022-10-16,true
208,148,2022-05-14,true
208,25,2024-11-23,true
208,65,2024-10-10,true
208,177,2022-11-02,false
208,1,2022-01-19,true
209,85,2024-06-25,true
209,69,2022-05-23,true
209,177,2022-09-12,true
209,88,2024-03-16,true
209,33,2023-03-14,true
209,100,2022-11-05,false
209,15,2024-10-06,true
210,107,2023-09-04,true
210,186,2022-01-08,true
210,130,2024-02-15,true
210,180,2022-12-14,true
210,9,2022-10-05,true
210,102,2024-08-26,true
210,103,2022-09-28,false
211,5,2024-01-31,true
211,173,2022-11-24,true
211,166,2023-01-26,true
211,112,2024-04-06,false
211,122,2023-06-22,false
211,195,2022-05-26,true
211,94,2024-09-21,true
211,130,2023-03-22,false
211,43,2024-09-19,true
211,110,2023-07-23,true
211,117,2023-06-12,true
211,108,2024-05-25,true
211,36,2023-10-08,true
212,180,2022-08-02,true
212,170,2023-04-12,true
212,54,2023-01-09,true
212,37,2022-10-09,false
212,107,2024-12-23,true
212,112,2023-09-07,true
212,76,2022-11-27,true
212,56,2024-10-29,true
212,33,2024-10-23,true
212,34,2022-09-21,true
212,57,2024-09-16,true
212,152,2022-05-19,true
212,66,2023-02-14,true
212,98,2024-03-31,true
212,26,2023-07-10,true
212,191,2023-10-27,true
212,186,2023-07-06,true
212,41,2023-01-30,false
212,141,2023-05-10,false
212,150,2024-06-29,true
212,137,2022-04-14,true
212,167,2024-05-04,true
212,20,2022-07-22,true
212,199,2024-07-09,true
213,128,2024-06-01,true
213,171,2024-12-08,true
213,134,2024-12-23,false
213,103,2023-08-20,true
213,83,2024-02-23,true
213,84,2022-12-25,false
213,193,2023-09-12,true
213,195,2024-08-25,false
213,92,2022-01-11,true
213,127,2023-02-18,true
213,91,2024-05-22,true
213,26,2023-10-14,true
213,45,2022-05-11,true
213,66,2024-04-16,true
213,121,2023-09-03,true
214,165,2023-07-06,true
214,106,2022-05-16,true
214,16,2024-09-24,true
214,45,2023-07-05,true
214,12,2023-07-08,true
214,178,2024-08-08,true
214,86,2024-02-13,true
214,188,2022-01-30,true
214,13,2023-05-30,true
214,139,2022-04-03,true
214,157,2022-01-03,true
214,189,2022-10-29,true
214,137,2022-04-01,true
214,58,2023-12-26,false
214,8,2022-10-14,true
214,156,2024-08-17,true
214,199,2023-04-11,true
214,72,2024-07-30,true
214,192,2024-01-13,true
214,18,2022-08-21,true
214,55,2023-07-02,false
215,185,2023-03-27,true
215,41,2022-03-05,true
215,52,2024-02-11,true
215,1,2022-12-06,true
215,129,2023-08-23,false
215,134,2023-03-06,true
215,194,2023-01-30,true
215,186,2023-03-14,true
215,34,2024-01-31,true
215,156,2022-07-04,true
215,82,2022-10-28,false
215,165,2024-01-11,true
215,102,2022-02-17,false
215,179,2022-11-09,true
215,132,2023-03-27,true
215,71,2024-10-26,false
215,28,2022-02-25,false
215,147,2022-12-17,true
215,108,2022-04-26,true
215,63,2024-05-27,true
215,166,2024-07-06,true
216,120,2024-12-10,true
216,115,2022-03-23,true
216,149,2024-08-05,true
216,83,2023-10-19,true
216,181,2023-09-12,true
216,67,2024-03-10,true
216,19,2023-03-07,true
216,161,2024-04-21,true
216,114,2022-02-04,true
216,108,2023-05-03,true
216,128,2022-08-23,false
216,81,2022-02-27,true
216,52,2022-07-24,true
217,165,2022-09-28,true
217,100,2022-10-22,true
217,168,2023-04-04,true
217,196,2024-06-13,true
217,26,2022-04-05,true
217,131,2024-10-02,true
217,197,2024-11-28,true
217,35,2023-01-27,true
217,7,2024-09-24,true
217,167,2022-12-16,true
217,126,2022-07-25,true
217,2,2023-10-14,true
217,103,2024-01-03,true
217,184,2023-04-01,true
217,195,2023-07-28,true
217,153,2023-03-05,true
217,10,2023-09-24,false
217,31,2022-04-16,true
217,13,2022-11-09,false
217,117,2023-10-23,false
217,151,2023-02-11,true
218,84,2022-03-18,true
218,161,2024-07-03,true
218,193,2022-10-19,true
218,101,2023-07-01,true
218,199,2024-04-23,false
218,137,2023-08-24,true
218,155,2023-04-20,true
218,20,2023-09-03,true
219,157,2022-09-01,true
219,82,2024-01-20,true
219,123,2022-10-29,true
219,56,2024-03-16,false
219,195,2023-03-03,true
219,128,2023-11-10,true
219,130,2023-09-16,true
219,170,2023-04-10,true
219,54,2024-02-03,true
220,64,2022-06-18,false
220,150,2024-09-24,true
220,111,2022-08-24,true
220,100,2022-01-27,false
220,7,2022-12-06,true
220,120,2022-05-28,true
220,54,2022-07-22,true
220,77,2023-07-15,true
220,75,2023-06-07,true
220,99,2024-07-10,true
220,121,2022-09-21,true
220,182,2022-09-14,true
220,66,2023-02-17,true
220,197,2024-05-19,false
220,46,2023-12-14,false
220,32,2022-03-02,true
220,89,2023-01-19,true
220,162,2024-05-01,true
220,147,2024-02-13,false
220,92,2024-04-27,true
220,140,2023-10-04,true
220,73,2023-07-24,true
221,35,2022-03-23,true
221,33,2024-06-15,false
221,175,2023-03-29,false
221,179,2024-09-26,true
221,57,2022-07-12,true
221,69,2023-11-02,true
222,71,2023-12-19,true
222,76,2024-01-09,true
222,7,2022-04-18,true
222,158,2022-09-20,true
222,43,2024-01-01,true
222,55,2023-11-17,true
222,63,2023-01-10,true
222,199,2022-07-09,true
223,83,2022-01-02,true
223,1,2023-04-24,true
223,46,2023-07-20,true
223,191,2022-06-21,true
223,86,2023-02-10,true
223,88,2024-07-26,true
223,17,2023-03-14,true
223,187,2022-01-17,true
223,185,2023-05-15,true
223,54,2022-07-14,true
223,70,2024-02-05,true
223,74,2024-09-10,false
223,175,2022-06-25,true
223,66,2022-07-08,false
223,141,2023-05-28,true
223,103,2022-12-16,true
223,124,2022-01-31,true
223,37,2024-07-23,true
223,47,2024-12-10,true
223,137,2024-07-19,true
223,138,2022-01-05,true
223,59,2023-02-10,true
224,96,2024-04-07,true
224,68,2023-01-14,false
224,46,2024-06-03,false
224,181,2023-11-18,false
224,191,2022-02-08,true
224,51,2022-10-10,true
224,4,2022-07-16,true
225,123,2022-10-16,true
225,10,2023-07-24,true
225,27,2023-04-21,false
225,81,2022-09-25,true
225,20,2024-02-13,true
225,66,2022-04-05,false
225,82,2022-08-22,true
225,190,2023-03-05,true
225,151,2022-12-23,true
225,145,2023-03-16,true
225,37,2023-06-05,true
225,5,2023-08-04,true
225,25,2024-10-22,true
225,103,2023-09-03,true
225,109,2022-12-21,true
225,64,2023-01-31,true
225,53,2024-01-01,true
225,133,2024-08-27,true
226,71,2024-04-08,true
226,170,2024-02-25,false
226,147,2024-04-07,true
226,141,2023-07-02,true
226,164,2022-11-19,true
226,161,2022-05-05,true
226,93,2022-08-04,true
226,46,2024-01-27,true
226,160,2024-01-30,true
226,121,2023-07-09,false
226,60,2024-03-17,true
226,92,2023-11-24,true
227,196,2023-08-17,true
227,163,2024-03-06,true
